,IFT,IFT_pred
1583,22.2,22.200000000000028
1026,53.9,53.882166666666706
1119,39.0,39.00882632680758
899,53.5,53.51875000000001
535,24.41,24.434085937500033
951,32.1,32.09999999999995
979,46.2,46.19999999999994
496,33.47,33.51944791666664
1598,31.76,31.739156250000036
459,29.88,29.84037400793656
1308,33.15,33.163062500000045
211,12.4,12.399999999999984
937,42.9,42.94563392857148
1434,41.64,41.63999999999998
173,59.16,59.15999999999993
1311,34.14,34.14
192,70.9,70.89999999999995
142,26.7,26.701338070436528
1436,68.72,68.72
1216,58.0,58.0
1750,43.15,43.210062500000056
1425,47.71,47.71000000000003
229,35.7,35.61614496527776
569,37.0,37.09207296626984
758,31.7,31.70562499999999
1241,53.74,53.739999999999895
597,39.2,39.219789414414386
761,30.6,30.599999999999955
154,29.8,29.799374999999998
1454,54.0,54.0
1427,47.02,47.01999999999999
884,36.3,36.30000000000003
1205,57.1,57.09999999999998
1359,41.84,41.84000000000004
1018,43.1,43.099999999999945
1599,28.31,28.309999999999963
74,30.1,30.103531249999957
808,39.0,38.951920833333325
414,39.5,39.522871428571435
1459,52.18,52.179999999999936
1230,65.97,65.96999999999998
930,54.2,54.171249999999944
640,32.3,32.30504642857144
233,31.3,31.06967264957266
20,36.83,36.82999999999996
1628,43.29,43.26340427731988
29,39.37,39.36999999999993
803,45.8,45.85148349567105
882,37.2,37.19999999999997
1054,62.5,62.5
290,30.51,30.513737500000026
914,38.3,38.30000000000004
1276,45.7,45.69999999999994
1093,45.2,45.19999999999994
1111,28.9,28.910892857142898
114,25.9,25.924796403769875
1115,27.4,27.40000000000004
465,31.41,31.232890376984138
889,31.9,31.900000000000045
167,42.17,42.18903125000004
407,26.78,26.764196136675814
320,34.09,34.10162500000001
1689,35.19,35.194062500000044
897,56.9,56.90000000000002
1101,43.6,43.599999999999945
704,34.2,34.178297916666644
920,36.5,36.5
566,27.7,27.697500000000012
1555,40.6,40.599999999999945
598,36.9,36.913041666666714
257,31.4,31.350493154761942
255,32.0,31.92193958333333
727,26.2,26.200000000000028
705,45.5,45.5684375
987,42.4,42.400000000000055
497,31.2,30.887685588169138
898,53.6,53.60831249999997
130,29.7,29.600193204365077
1726,61.04,61.03999999999998
100,39.86,39.864739583333346
171,23.41,23.805764749396165
491,51.15,51.15000000000006
1647,44.04,44.03491666666664
1477,64.58,64.57999999999996
110,29.2,29.474406077602957
1224,36.0,36.0
1020,42.4,42.400000000000055
1226,70.19,70.18999999999993
712,30.9,30.901954166666705
827,27.3,27.299999999999983
1479,56.9,56.90000000000002
1019,41.1,41.099999999999945
1160,36.76,36.68023471094882
1544,38.3,38.30000000000004
960,68.7,68.6999999999999
659,32.0,31.988333333333333
1593,33.34,33.346100000000014
1402,36.18,36.179999999999964
270,30.0,29.690478841297583
63,54.06,54.05999999999998
393,27.0,27.018546875000006
1094,51.3,51.30000000000007
1558,43.1,43.099999999999945
892,33.5,33.5
1295,48.66,48.65999999999995
543,38.05,37.917995287698446
778,36.6,36.59381249999995
1184,40.1,40.09242857142851
1300,42.15,42.150000000000055
169,22.16,23.003414754835834
36,40.68,40.72482805527802
243,58.7,58.68988749999994
82,37.25,37.313984455892545
1284,35.96,35.96000000000002
945,37.6,37.59999999999995
860,34.7,34.699999999999974
372,25.77,25.777947916666655
1046,36.7,36.69999999999997
1361,35.74,35.73999999999994
1332,30.69,30.654868329587117
1170,26.16,26.144785714285746
751,35.2,35.20647499999997
507,43.36,43.11949211309525
1244,44.06,44.05999999999996
1037,40.7,40.68789506917628
1234,52.8,52.80000000000008
584,20.8,20.799999999999972
511,31.23,31.310144619269625
177,31.18,32.08591401289682
276,40.67,40.64606250000004
879,38.2,38.22126190476187
547,32.81,32.61803098290595
719,32.0,31.99125
476,43.19,43.15113392857147
225,43.0,42.986484374999996
632,36.4,36.42495982142862
216,65.2,65.1999999999999
1053,32.2,32.19999999999999
837,49.4,49.334530448718006
180,24.27,24.730760551163804
918,36.9,36.90000000000005
745,40.3,40.26092624119062
901,49.6,49.607208333333276
1483,60.04,60.03999999999998
1672,37.45,37.43230574945885
677,43.9,43.81641575091578
638,32.7,32.70875476190475
44,27.98,27.90419861111112
1498,54.34,54.34000000000007
264,31.9,31.73737795260298
1088,69.9,69.89999999999995
1693,33.89,33.8915
1238,51.9,51.900000000000055
1711,38.07,38.098878397817494
896,59.6,59.6
850,37.0,37.0
94,33.69,33.69000000000004
175,50.14,50.10996428571424
398,30.02,30.019624999999984
1196,24.88,24.880000000000052
332,53.05,53.05366666666674
1056,58.5,58.5
31,39.33,39.329999999999956
744,34.3,34.303333333333356
1259,59.92,59.92000000000005
374,26.72,26.818010697700146
1421,49.37,49.36999999999992
408,26.52,26.68281262973137
685,35.1,35.09924999999995
418,28.18,28.18508554639805
1413,56.34,56.34000000000007
144,43.7,43.719354166666605
1574,29.2,29.215125000000008
265,28.4,28.505812181020765
986,43.9,43.900000000000055
14,32.31,32.31004999999996
1118,60.6,60.6
528,35.38,35.44009748151161
391,28.16,28.163062500000017
853,35.3,35.300000000000026
729,25.4,25.400000000000038
801,48.5,48.53775
78,27.58,27.59115528846151
603,32.4,32.40000000000005
387,28.21,28.183166666666693
183,55.39,55.389999999999986
1473,61.9,61.89999999999999
1404,33.61,33.61
835,53.2,53.19291666666661
1515,68.8,68.8000000000001
190,22.8,23.29242531512602
1694,33.19,33.19000000000004
1645,35.27,35.32676988636362
364,50.42,50.42200000000005
868,47.7,47.68727003205122
1159,41.29,41.371794196428546
245,52.9,52.90000000000005
881,37.4,37.40500000000005
274,28.8,28.63494805116381
147,34.6,34.59704166666661
1129,37.74,37.72881249999993
294,35.44,35.44000000000004
324,50.45,50.4098854166666
770,48.0,47.99791318681318
799,51.6,51.599999999999945
539,48.76,48.7637500000001
1715,35.97,35.96891666666663
676,31.9,31.917200000000047
1134,31.0,31.035918749999997
900,48.5,48.500576282051284
768,54.9,54.90135416666669
5,29.65,29.621438649372834
974,48.0,48.0
1168,26.26,26.21952008928571
103,44.3,44.292406250000056
210,30.3,30.183296966374275
1470,71.12,71.11999999999992
41,30.19,30.019235546398072
1386,47.24,47.2399999999999
1673,36.89,36.89178967803029
377,27.51,27.536837500000008
1278,41.69,41.69000000000004
146,45.3,45.30000000000006
1661,35.44,35.469640625000046
1110,37.5,37.60848198156948
1566,38.43,38.43360416666663
1455,61.42,61.42000000000005
1089,47.5,47.5
1739,43.81,43.83447159090905
205,26.5,26.508333333333336
1068,40.2,40.19395833333329
27,46.84,46.840000000000046
1104,49.7,49.67666071428564
1461,57.58,57.57999999999995
1137,30.98,30.78119491911599
204,33.7,33.70776041666665
1543,39.6,39.599999999999945
1744,39.38,39.37900000000007
670,33.7,33.682570833333315
624,52.4,52.319129464285766
411,30.3,30.30103125
740,35.3,35.302687500000026
1032,42.9,42.84067708333339
73,36.37,36.52225528922582
1424,47.49,47.4899999999999
1142,68.52,68.52000000000011
998,55.1,55.099999999999966
1725,36.78,36.75936780303034
206,31.3,31.071927083333343
867,49.8,49.791875000000076
