Temperature,Pressure,Methane,Nitrogen,M1_conc,M2_conc,Salttype,D_change,Phase,IFT
150,14,0,0,4.95,0,NaClKCl,0.8785,SC,40.9
70,16,0,0,4.95,0,NaClKCl,0.5998,SC,39.7
150,16,0,0,4.95,0,NaClKCl,0.8425,SC,39.6
70,18,0,0,4.95,0,NaClKCl,0.5361,SC,38.8
150,18,0,0,4.95,0,NaClKCl,0.8059,SC,38.2
70,20,0,0,4.95,0,NaClKCl,0.4901,SC,38.3
150,20,0,0,4.95,0,NaClKCl,0.7713,SC,37.4
70,25,0,0,4.95,0,NaClKCl,0.4142,SC,37.2
150,25,0,0,4.95,0,NaClKCl,0.683,SC,35.3
70,30,0,0,4.95,0,NaClKCl,0.365,SC,36.3
150,30,0,0,4.95,0,NaClKCl,0.6106,SC,34
70,35,0,0,4.95,0,NaClKCl,0.3288,SC,35.5
150,35,0,0,4.95,0,NaClKCl,0.5471,SC,32.8
70,40,0,0,4.95,0,NaClKCl,0.3001,SC,34.8
150,40,0,0,4.95,0,NaClKCl,0.4995,SC,31.9
70,45,0,0,4.95,0,NaClKCl,0.2763,SC,34.3
150,45,0,0,4.95,0,NaClKCl,0.4557,SC,31.5
70,50,0,0,4.95,0,NaClKCl,0.256,SC,33.5
150,50,0,0,4.95,0,NaClKCl,0.4236,SC,31
70,2,0,0,0,2.5,CaCl,1.1342,LIQUID,65.7
120,2,0,0,0,2.5,CaCl,1.1083,LIQUID,60.6
70,4,0,0,0,2.5,CaCl,1.0969,LIQUID,59.6
120,4,0,0,0,2.5,CaCl,1.0789,LIQUID,56.9
70,6,0,0,0,2.5,CaCl,1.0522,LIQUID,53.6
120,6,0,0,0,2.5,CaCl,1.0467,LIQUID,53.5
70,8,0,0,0,2.5,CaCl,0.9962,SC,48.5
120,8,0,0,0,2.5,CaCl,1.0115,SC,49.6
70,10,0,0,0,2.5,CaCl,0.9229,SC,44.8
120,10,0,0,0,2.5,CaCl,0.9728,SC,46.9
70,12,0,0,0,2.5,CaCl,0.8256,SC,42.4
120,12,0,0,0,2.5,CaCl,0.9307,SC,44.8
70,14,0,0,0,2.5,CaCl,0.7155,SC,41.3
120,14,0,0,0,2.5,CaCl,0.8854,SC,42.9
70,16,0,0,0,2.5,CaCl,0.6252,SC,40.7
120,16,0,0,0,2.5,CaCl,0.838,SC,41.4
70,18,0,0,0,2.5,CaCl,0.5614,SC,40.2
120,18,0,0,0,2.5,CaCl,0.79,SC,39.8
70,20,0,0,0,2.5,CaCl,0.5153,SC,39.7
120,20,0,0,0,2.5,CaCl,0.7432,SC,38.9
70,25,0,0,0,2.5,CaCl,0.4392,SC,38.3
120,25,0,0,0,2.5,CaCl,0.6407,SC,36.6
70,30,0,0,0,2.5,CaCl,0.3899,SC,37.4
120,30,0,0,0,2.5,CaCl,0.5629,SC,35.4
70,35,0,0,0,2.5,CaCl,0.3534,SC,36.9
120,35,0,0,0,2.5,CaCl,0.5045,SC,34.7
70,40,0,0,0,2.5,CaCl,0.3245,SC,36.5
120,40,0,0,0,2.5,CaCl,0.459,SC,33.8
70,45,0,0,0,2.5,CaCl,0.3005,SC,35.8
120,45,0,0,0,2.5,CaCl,0.4222,SC,33.1
70,50,0,0,0,2.5,CaCl,0.2799,SC,35.2
120,50,0,0,0,2.5,CaCl,0.3917,SC,32.5
100,2,0,0,0,2.5,CaCl,1.1197,LIQUID,62.2
150,2,0,0,0,2.5,CaCl,1.0894,LIQUID,55.1
100,4,0,0,0,2.5,CaCl,1.0877,LIQUID,58.2
150,4,0,0,0,2.5,CaCl,1.0632,LIQUID,52.4
100,6,0,0,0,2.5,CaCl,1.0518,LIQUID,54.2
150,6,0,0,0,2.5,CaCl,1.0353,LIQUID,49.5
100,8,0,0,0,2.5,CaCl,1.011,SC,50
150,8,0,0,0,2.5,CaCl,1.0055,SC,47
100,10,0,0,0,2.5,CaCl,0.9646,SC,46.8
150,10,0,0,0,2.5,CaCl,0.9739,SC,45.2
100,12,0,0,0,2.5,CaCl,0.9119,SC,44.4
150,12,0,0,0,2.5,CaCl,0.9406,SC,42.9
100,14,0,0,0,2.5,CaCl,0.8535,SC,42.5
150,14,0,0,0,2.5,CaCl,0.9058,SC,41.1
100,16,0,0,0,2.5,CaCl,0.7919,SC,40.6
150,16,0,0,0,2.5,CaCl,0.8698,SC,39.8
100,18,0,0,0,2.5,CaCl,0.7315,SC,39.6
150,18,0,0,0,2.5,CaCl,0.8333,SC,38.8
100,20,0,0,0,2.5,CaCl,0.6765,SC,38.9
150,20,0,0,0,2.5,CaCl,0.797,SC,37.6
100,25,0,0,0,2.5,CaCl,0.5705,SC,37.2
150,25,0,0,0,2.5,CaCl,0.7107,SC,35
100,30,0,0,0,2.5,CaCl,0.4989,SC,36
150,30,0,0,0,2.5,CaCl,0.6363,SC,33.5
100,35,0,0,0,2.5,CaCl,0.4473,SC,35.1
150,35,0,0,0,2.5,CaCl,0.5751,SC,32.1
100,40,0,0,0,2.5,CaCl,0.4076,SC,34.5
150,40,0,0,0,2.5,CaCl,0.5251,SC,31.1
100,45,0,0,0,2.5,CaCl,0.3756,SC,34
150,45,0,0,0,2.5,CaCl,0.4839,SC,30.6
100,50,0,0,0,2.5,CaCl,0.349,SC,33.5
150,50,0,0,0,2.5,CaCl,0.4492,SC,29.8
70,2,0,0,0,5,CaCl,1.2739,LIQUID,74.8
120,2,0,0,0,5,CaCl,1.2473,LIQUID,69.2
70,4,0,0,0,5,CaCl,1.2363,LIQUID,68.7
120,4,0,0,0,5,CaCl,1.2176,LIQUID,65.5
70,6,0,0,0,5,CaCl,1.1912,LIQUID,63
120,6,0,0,0,5,CaCl,1.1851,LIQUID,62.1
70,8,0,0,0,5,CaCl,1.135,SC,57
120,8,0,0,0,5,CaCl,1.1495,SC,58.4
70,10,0,0,0,5,CaCl,1.0614,SC,50.9
120,10,0,0,0,5,CaCl,1.1106,SC,55.5
70,12,0,0,0,5,CaCl,0.964,SC,49.9
120,12,0,0,0,5,CaCl,1.0682,SC,53
70,14,0,0,0,5,CaCl,0.8538,SC,49.3
120,14,0,0,0,5,CaCl,1.0228,SC,50.9
70,16,0,0,0,5,CaCl,0.7632,SC,48.6
120,16,0,0,0,5,CaCl,0.9751,SC,49.5
70,18,0,0,0,5,CaCl,0.6993,SC,48
120,18,0,0,0,5,CaCl,0.9269,SC,48.8
70,20,0,0,0,5,CaCl,0.6531,SC,47.2
120,20,0,0,0,5,CaCl,0.88,SC,48
70,25,0,0,0,5,CaCl,0.5767,SC,46.5
120,25,0,0,0,5,CaCl,0.7771,SC,46.2
70,30,0,0,0,5,CaCl,0.5272,SC,45.6
120,30,0,0,0,5,CaCl,0.699,SC,44.5
70,35,0,0,0,5,CaCl,0.4905,SC,44.5
120,35,0,0,0,5,CaCl,0.6402,SC,43.7
70,40,0,0,0,5,CaCl,0.4614,SC,44.2
120,40,0,0,0,5,CaCl,0.5944,SC,42.9
70,45,0,0,0,5,CaCl,0.4371,SC,43.9
120,45,0,0,0,5,CaCl,0.5574,SC,42.4
70,50,0,0,0,5,CaCl,0.4163,SC,43.6
120,50,0,0,0,5,CaCl,0.5266,SC,42.3
100,2,0,0,0,5,CaCl,1.2586,LIQUID,72
150,2,0,0,0,5,CaCl,1.2295,LIQUID,64.9
100,4,0,0,0,5,CaCl,1.2262,LIQUID,67.4
150,4,0,0,0,5,CaCl,1.2028,LIQUID,62.2
100,6,0,0,0,5,CaCl,1.1899,LIQUID,63.1
150,6,0,0,0,5,CaCl,1.1745,LIQUID,58.7
100,8,0,0,0,5,CaCl,1.1489,SC,58.6
150,8,0,0,0,5,CaCl,1.1444,SC,54.9
100,10,0,0,0,5,CaCl,1.1023,SC,55.1
150,10,0,0,0,5,CaCl,1.1125,SC,52.3
100,12,0,0,0,5,CaCl,1.0494,SC,52
150,12,0,0,0,5,CaCl,1.0789,SC,50.7
100,14,0,0,0,5,CaCl,0.9907,SC,50.5
150,14,0,0,0,5,CaCl,1.0438,SC,49.1
100,16,0,0,0,5,CaCl,0.929,SC,49.4
150,16,0,0,0,5,CaCl,1.0077,SC,48.2
100,18,0,0,0,5,CaCl,0.8685,SC,48.9
150,18,0,0,0,5,CaCl,0.9709,SC,47.4
100,20,0,0,0,5,CaCl,0.8133,SC,48.2
150,20,0,0,0,5,CaCl,0.9344,SC,46.7
100,25,0,0,0,5,CaCl,0.707,SC,46.6
150,25,0,0,0,5,CaCl,0.8476,SC,44.9
100,30,0,0,0,5,CaCl,0.6351,SC,45.5
150,30,0,0,0,5,CaCl,0.7728,SC,43.4
100,35,0,0,0,5,CaCl,0.5832,SC,44.8
150,35,0,0,0,5,CaCl,0.7112,SC,42.4
100,40,0,0,0,5,CaCl,0.5432,SC,44.2
150,40,0,0,0,5,CaCl,0.6609,SC,41.6
100,45,0,0,0,5,CaCl,0.511,SC,43.1
150,45,0,0,0,5,CaCl,0.6193,SC,41.1
100,50,0,0,0,5,CaCl,0.4841,SC,42.4
150,50,0,0,0,5,CaCl,0.5842,SC,40.8
70,2,0,0,0,2.5,MgCl,1.1123,LIQUID,65.5
120,2,0,0,0,2.5,MgCl,1.0905,LIQUID,60.6
70,4,0,0,0,2.5,MgCl,1.0748,LIQUID,59.6
120,4,0,0,0,2.5,MgCl,1.0607,LIQUID,56.9
70,6,0,0,0,2.5,MgCl,1.0303,LIQUID,53.9
120,6,0,0,0,2.5,MgCl,1.0289,LIQUID,53.3
70,8,0,0,0,2.5,MgCl,0.9743,SC,49.3
120,8,0,0,0,2.5,MgCl,0.9936,SC,50.3
70,10,0,0,0,2.5,MgCl,0.901,SC,45.5
120,10,0,0,0,2.5,MgCl,0.9549,SC,47.2
70,12,0,0,0,2.5,MgCl,0.8036,SC,42.9
120,12,0,0,0,2.5,MgCl,0.9128,SC,44.5
70,14,0,0,0,2.5,MgCl,0.6936,SC,41.6
120,14,0,0,0,2.5,MgCl,0.8675,SC,42.5
70,16,0,0,0,2.5,MgCl,0.6031,SC,40.7
120,16,0,0,0,2.5,MgCl,0.82,SC,40.7
70,18,0,0,0,2.5,MgCl,0.5393,SC,39.7
120,18,0,0,0,2.5,MgCl,0.7719,SC,39.4
70,20,0,0,0,2.5,MgCl,0.4932,SC,39.3
120,20,0,0,0,2.5,MgCl,0.7251,SC,38.4
70,25,0,0,0,2.5,MgCl,0.417,SC,38.2
120,25,0,0,0,2.5,MgCl,0.6225,SC,36.1
70,30,0,0,0,2.5,MgCl,0.3676,SC,37.2
120,30,0,0,0,2.5,MgCl,0.5447,SC,35.4
70,35,0,0,0,2.5,MgCl,0.3311,SC,36.7
120,35,0,0,0,2.5,MgCl,0.4862,SC,34
70,40,0,0,0,2.5,MgCl,0.3021,SC,36.1
120,40,0,0,0,2.5,MgCl,0.4406,SC,33.4
70,45,0,0,0,2.5,MgCl,0.278,SC,35.7
120,45,0,0,0,2.5,MgCl,0.4038,SC,33.1
70,50,0,0,0,2.5,MgCl,0.2574,SC,35.1
120,50,0,0,0,2.5,MgCl,0.3732,SC,32.2
100,2,0,0,0,2.5,MgCl,1.1003,LIQUID,62.5
150,2,0,0,0,2.5,MgCl,1.0741,LIQUID,55.9
100,4,0,0,0,2.5,MgCl,1.068,LIQUID,58.5
150,4,0,0,0,2.5,MgCl,1.0475,LIQUID,53
100,6,0,0,0,2.5,MgCl,1.0323,LIQUID,54.3
150,6,0,0,0,2.5,MgCl,1.0198,LIQUID,50.6
100,8,0,0,0,2.5,MgCl,0.9915,SC,50.4
150,8,0,0,0,2.5,MgCl,0.99,SC,47.9
100,10,0,0,0,2.5,MgCl,0.9451,SC,47.3
150,10,0,0,0,2.5,MgCl,0.9584,SC,45
100,12,0,0,0,2.5,MgCl,0.8924,SC,43.9
150,12,0,0,0,2.5,MgCl,0.9251,SC,42.9
100,14,0,0,0,2.5,MgCl,0.8339,SC,41.7
150,14,0,0,0,2.5,MgCl,0.8902,SC,41.1
100,16,0,0,0,2.5,MgCl,0.7723,SC,40.2
150,16,0,0,0,2.5,MgCl,0.8543,SC,39.3
100,18,0,0,0,2.5,MgCl,0.7119,SC,38.9
150,18,0,0,0,2.5,MgCl,0.8178,SC,38.1
100,20,0,0,0,2.5,MgCl,0.6569,SC,38.1
150,20,0,0,0,2.5,MgCl,0.7814,SC,37
100,25,0,0,0,2.5,MgCl,0.5507,SC,37.2
150,25,0,0,0,2.5,MgCl,0.695,SC,35.3
100,30,0,0,0,2.5,MgCl,0.479,SC,35.3
150,30,0,0,0,2.5,MgCl,0.6205,SC,33.6
100,35,0,0,0,2.5,MgCl,0.4273,SC,34.4
150,35,0,0,0,2.5,MgCl,0.5592,SC,32.2
100,40,0,0,0,2.5,MgCl,0.3876,SC,34.1
150,40,0,0,0,2.5,MgCl,0.5092,SC,31.5
100,45,0,0,0,2.5,MgCl,0.3556,SC,33.4
150,45,0,0,0,2.5,MgCl,0.4678,SC,30.8
100,50,0,0,0,2.5,MgCl,0.3289,SC,32.9
150,50,0,0,0,2.5,MgCl,0.433,SC,30.1
70,2,0,0,0,5,MgCl,1.2472,LIQUID,76.1
70,18,0,0,0,5,MgCl,0.6719,SC,48.4
70,4,0,0,0,5,MgCl,1.2095,LIQUID,69.9
70,20,0,0,0,5,MgCl,0.6256,SC,47.5
70,6,0,0,0,5,MgCl,1.1643,LIQUID,60.6
70,25,0,0,0,5,MgCl,0.549,SC,46.1
70,8,0,0,0,5,MgCl,1.108,SC,56.7
70,30,0,0,0,5,MgCl,0.4993,SC,45.2
70,10,0,0,0,5,MgCl,1.0344,SC,51.3
70,35,0,0,0,5,MgCl,0.4624,SC,44.4
70,12,0,0,0,5,MgCl,0.9368,SC,50
70,40,0,0,0,5,MgCl,0.4331,SC,44.2
70,14,0,0,0,5,MgCl,0.8266,SC,49.6
70,45,0,0,0,5,MgCl,0.4086,SC,44.1
70,16,0,0,0,5,MgCl,0.7359,SC,48.6
70,50,0,0,0,5,MgCl,0.3876,SC,43.6
100,2,0,0,0.49,0.49,Na2SO4,0.9933,LIQUID,54.6
100,18,0,0,0.49,0.49,Na2SO4,0.6104,SC,33.1
100,4,0,0,0.49,0.49,Na2SO4,0.9623,LIQUID,49.7
100,20,0,0,0.49,0.49,Na2SO4,0.5558,SC,32.2
100,6,0,0,0.49,0.49,Na2SO4,0.9273,LIQUID,45.8
100,25,0,0,0.49,0.49,Na2SO4,0.4505,SC,31
100,8,0,0,0.49,0.49,Na2SO4,0.8873,SC,40.1
100,30,0,0,0.49,0.49,Na2SO4,0.3797,SC,28.9
100,10,0,0,0.49,0.49,Na2SO4,0.8415,SC,37.5
100,35,0,0,0.49,0.49,Na2SO4,0.3288,SC,28.9
100,12,0,0,0.49,0.49,Na2SO4,0.7894,SC,37.1
100,40,0,0,0.49,0.49,Na2SO4,0.2898,SC,27.8
100,14,0,0,0.49,0.49,Na2SO4,0.7315,SC,35.6
100,45,0,0,0.49,0.49,Na2SO4,0.2585,SC,27.4
100,16,0,0,0.49,0.49,Na2SO4,0.6703,SC,34.3
100,50,0,0,0.49,0.49,Na2SO4,0.2325,SC,27
70,2,0,0,0.98,0.98,Na2SO4,1.0572,LIQUID,60.6
70,10,0,0,0.98,0.98,Na2SO4,0.8481,SC,39
70,4,0,0,0.98,0.98,Na2SO4,1.0207,LIQUID,54.1
70,12,0,0,0.98,0.98,Na2SO4,0.7511,SC,36.7
70,6,0,0,0.98,0.98,Na2SO4,0.9765,LIQUID,47.8
70,14,0,0,0.98,0.98,Na2SO4,0.6414,SC,36.2
70,8,0,0,0.98,0.98,Na2SO4,0.921,SC,42.2
70,16,0,0,0.98,0.98,Na2SO4,0.5513,SC,35.3
26.85,0.1,0,0,0.854700855,0,NaCl,,GAS,71.8
26.85,5,0,0,0.854700855,0,NaCl,,GAS,33.5
26.85,10,0,0,0.854700855,0,NaCl,,LIQUID,25
26.85,15,0,0,0.854700855,0,NaCl,,LIQUID,24.7
26.85,20,0,0,0.854700855,0,NaCl,,LIQUID,24.66
26.85,0.1,0,0,0.854700855,0,NaCl,,GAS,71.8
26.85,5,0,0,0.854700855,0,NaCl,,GAS,33.5
26.85,10,0,0,0.854700855,0,NaCl,,LIQUID,25
26.85,15,0,0,0.854700855,0,NaCl,,LIQUID,24.7
26.85,20,0,0,0.854700855,0,NaCl,,LIQUID,24.66
26.85,0.1,0,0,0.854700855,0,NaCl,,GAS,71.8
26.85,5,0,0,0.854700855,0,NaCl,,GAS,33.5
26.85,10,0,0,0.854700855,0,NaCl,,LIQUID,25
26.85,15,0,0,0.854700855,0,NaCl,,LIQUID,24.7
26.85,20,0,0,0.854700855,0,NaCl,,LIQUID,24.66
79.85,0.1,0,0,0.854700855,0,NaCl,,LIQUID,64.5
79.85,5,0,0,0.854700855,0,NaCl,,LIQUID,49.4
79.85,10,0,0,0.854700855,0,NaCl,,SC,34
79.85,15,0,0,0.854700855,0,NaCl,,SC,27.2
79.85,20,0,0,0.854700855,0,NaCl,,SC,26.4
79.85,0.1,0,0,0.854700855,0,NaCl,,LIQUID,64.5
79.85,5,0,0,0.854700855,0,NaCl,,LIQUID,49.4
79.85,10,0,0,0.854700855,0,NaCl,,SC,34
79.85,15,0,0,0.854700855,0,NaCl,,SC,27.2
79.85,20,0,0,0.854700855,0,NaCl,,SC,26.4
79.85,0.1,0,0,0.854700855,0,NaCl,,LIQUID,64.5
79.85,5,0,0,0.854700855,0,NaCl,,LIQUID,49.4
79.85,10,0,0,0.854700855,0,NaCl,,SC,34
79.85,15,0,0,0.854700855,0,NaCl,,SC,27.2
79.85,20,0,0,0.854700855,0,NaCl,,SC,26.4
45,1.16,0,0,0,0,Water,,LIQUID,70.5
45,2.16,0,0,0,0,Water,,LIQUID,63.2
45,3.71,0,0,0,0,Water,,LIQUID,52.7
45,4.78,0,0,0,0,Water,,LIQUID,44.7
45,5.62,0,0,0,0,Water,,LIQUID,43.3
45,6.76,0,0,0,0,Water,,LIQUID,39.1
45,7.66,0,0,0,0,Water,,SC,27.3
45,8.81,0,0,0,0,Water,,SC,32
45,9.63,0,0,0,0,Water,,SC,27.4
45,10.71,0,0,0,0,Water,,SC,26.4
45,12.12,0,0,0,0,Water,,SC,30.5
45,13.24,0,0,0,0,Water,,SC,27.1
45,14.94,0,0,0,0,Water,,SC,29.7
45,16.56,0,0,0,0,Water,,SC,25.4
2,0.53,0,0,0,0,Water,,GAS,61.6
2,1.31,0,0,0,0,Water,,GAS,53.7
2,1.66,0,0,0,0,Water,,GAS,48.8
2,1.71,0,0,0,0,Water,,GAS,47.3
2,1.73,0,0,0,0,Water,,GAS,46.4
25,0.51,0,0,0,0,Water,,GAS,61.6
25,1.28,0,0,0,0,Water,,GAS,57.1
25,2.33,0,0,0,0,Water,,GAS,52
25,3.3,0,0,0,0,Water,,GAS,47.6
25,3.81,0,0,0,0,Water,,GAS,42.9
25,3.98,0,0,0,0,Water,,GAS,41.7
2,2.31,61.6,0,0,0,Water,,GAS,59.8
2,4.16,61.6,0,0,0,Water,,GAS,55.3
2,6.62,60.4,0,0,0,Water,,GAS,49.5
2,8.22,39.8,0,0,0,Water,,LIQUID,47.1
2,6.07,39.3,0,0,0,Water,,GAS,45.9
25,2.59,61.5,0,0,0,Water,,GAS,60.4
25,4.67,59.3,0,0,0,Water,,GAS,54.8
25,7.76,61,0,0,0,Water,,LIQUID,50.4
25,10.1,59.6,0,0,0,Water,,LIQUID,47.9
25,14.1,59.2,0,0,0,Water,,LIQUID,46.6
25,19,59.2,0,0,0,Water,,LIQUID,45.3
5,0.1,0,0,0,0,Water,,GAS,74.27
5,2.07,0,0,0,0,Water,,GAS,61.26
5,2.75,0,0,0,0,Water,,GAS,52.05
5,3.44,0,0,0,0,Water,,GAS,45.62
5,3.79,0,0,0,0,Water,,GAS,42.91
5,4.14,0,0,0,0,Water,,GAS,4.71
5,4.48,0,0,0,0,Water,,GAS,5.19
5,4.83,0,0,0,0,Water,,GAS,21.72
5,5.51,0,0,0,0,Water,,GAS,22.28
5,6.2,0,0,0,0,Water,,GAS,21.33
5,6.89,0,0,0,0,Water,,GAS,22.06
5,8.27,0,0,0,0,Water,,LIQUID,20.97
5,10.34,0,0,0,0,Water,,LIQUID,22.85
10,0.1,0,0,0,0,Water,,GAS,73.66
10,2.07,0,0,0,0,Water,,GAS,61.31
10,3.45,0,0,0,0,Water,,GAS,47.96
10,4.14,0,0,0,0,Water,,GAS,41.99
10,4.48,0,0,0,0,Water,,GAS,5.56
10,4.83,0,0,0,0,Water,,GAS,5.07
10,5.17,0,0,0,0,Water,,GAS,25.19
10,5.52,0,0,0,0,Water,,GAS,25.15
10,6.2,0,0,0,0,Water,,GAS,24.9
10,7.58,0,0,0,0,Water,,LIQUID,23.27
10,8.27,0,0,0,0,Water,,LIQUID,22.52
10,8.96,0,0,0,0,Water,,LIQUID,20.85
15,0.1,0,0,0,0,Water,,GAS,72.95
15,2.07,0,0,0,0,Water,,GAS,61.44
15,3.45,0,0,0,0,Water,,GAS,47.74
15,4.14,0,0,0,0,Water,,GAS,44.05
15,4.83,0,0,0,0,Water,,GAS,18.14
15,5.17,0,0,0,0,Water,,GAS,7.86
15,5.52,0,0,0,0,Water,,GAS,16.86
15,5.86,0,0,0,0,Water,,GAS,25.26
15,6.2,0,0,0,0,Water,,GAS,25.01
15,7.58,0,0,0,0,Water,,LIQUID,24.14
15,8.27,0,0,0,0,Water,,LIQUID,23.47
15,8.96,0,0,0,0,Water,,LIQUID,24.15
25,0.1,0,0,0,0,Water,,GAS,71.03
25,2.07,0,0,0,0,Water,,GAS,61.15
25,4.14,0,0,0,0,Water,,GAS,46.12
25,6.2,0,0,0,0,Water,,GAS,32.11
25,6.89,0,0,0,0,Water,,GAS,12.87
25,7.24,0,0,0,0,Water,,GAS,29.25
25,7.58,0,0,0,0,Water,,LIQUID,29.17
25,7.93,0,0,0,0,Water,,LIQUID,27.52
25,8.27,0,0,0,0,Water,,LIQUID,28.18
25,10.34,0,0,0,0,Water,,LIQUID,27.41
25,12.4,0,0,0,0,Water,,LIQUID,26.06
30,0.1,0,0,0,0,Water,,GAS,70.49
30,2.07,0,0,0,0,Water,,GAS,60.52
30,3.45,0,0,0,0,Water,,GAS,52.33
30,4.83,0,0,0,0,Water,,GAS,45.48
30,6.2,0,0,0,0,Water,,GAS,38.87
30,6.89,0,0,0,0,Water,,GAS,35.15
30,7.24,0,0,0,0,Water,,GAS,13.86
30,7.58,0,0,0,0,Water,,LIQUID,13.04
30,7.93,0,0,0,0,Water,,LIQUID,19.94
30,8.27,0,0,0,0,Water,,LIQUID,23.99
30,8.96,0,0,0,0,Water,,LIQUID,22.35
30,10.34,0,0,0,0,Water,,LIQUID,27.14
30,12.41,0,0,0,0,Water,,LIQUID,27.17
35,0.1,0,0,0,0,Water,,LIQUID,69.66
35,2.07,0,0,0,0,Water,,LIQUID,60.38
35,3.45,0,0,0,0,Water,,LIQUID,52.19
35,4.14,0,0,0,0,Water,,LIQUID,48.95
35,6.2,0,0,0,0,Water,,LIQUID,40.86
35,6.89,0,0,0,0,Water,,LIQUID,37.21
35,7.58,0,0,0,0,Water,,SC,35.79
35,7.93,0,0,0,0,Water,,SC,31.55
35,8.27,0,0,0,0,Water,,SC,20.97
35,8.62,0,0,0,0,Water,,SC,18.27
35,8.96,0,0,0,0,Water,,SC,21.92
35,9.31,0,0,0,0,Water,,SC,25.68
35,10.34,0,0,0,0,Water,,SC,26.41
35,12.41,0,0,0,0,Water,,SC,27.98
35,13.79,0,0,0,0,Water,,SC,27.73
35,15.51,0,0,0,0,Water,,SC,25.79
38,0.1,0,0,0,0,Water,,LIQUID,68.91
38,2.07,0,0,0,0,Water,,LIQUID,60.18
38,3.79,0,0,0,0,Water,,LIQUID,52.72
38,6.2,0,0,0,0,Water,,LIQUID,41.36
38,7.58,0,0,0,0,Water,,SC,34.92
38,8.27,0,0,0,0,Water,,SC,27.37
38,9.31,0,0,0,0,Water,,SC,20.56
38,10.34,0,0,0,0,Water,,SC,26.95
38,12.41,0,0,0,0,Water,,SC,27.47
38,13.79,0,0,0,0,Water,,SC,27.06
38,15.51,0,0,0,0,Water,,SC,25.51
38,17.23,0,0,0,0,Water,,SC,24.36
45,0.1,0,0,0,0,Water,,LIQUID,67.99
45,2.07,0,0,0,0,Water,,LIQUID,59.8
45,4.14,0,0,0,0,Water,,LIQUID,50.07
45,6.2,0,0,0,0,Water,,LIQUID,42.24
45,7.24,0,0,0,0,Water,,LIQUID,38.91
45,8.27,0,0,0,0,Water,,SC,36.84
45,8.96,0,0,0,0,Water,,SC,33.47
45,9.65,0,0,0,0,Water,,SC,28.22
45,10.34,0,0,0,0,Water,,SC,26.12
45,12.41,0,0,0,0,Water,,SC,27.76
45,13.79,0,0,0,0,Water,,SC,27.22
45,15.51,0,0,0,0,Water,,SC,28.68
53,0.1,0,0,0,0,Water,,LIQUID,66.8
53,2.07,0,0,0,0,Water,,LIQUID,59.5
53,4.14,0,0,0,0,Water,,LIQUID,51.31
53,6.2,0,0,0,0,Water,,LIQUID,44.8
53,8.27,0,0,0,0,Water,,SC,37.84
53,8.96,0,0,0,0,Water,,SC,34.52
53,9.65,0,0,0,0,Water,,SC,34.57
53,10.34,0,0,0,0,Water,,SC,31.83
53,11.03,0,0,0,0,Water,,SC,29.76
53,12.41,0,0,0,0,Water,,SC,29.04
53,13.79,0,0,0,0,Water,,SC,29.25
53,15.51,0,0,0,0,Water,,SC,30.98
71,0.1,0,0,0,0,Water,,LIQUID,64
71,2.07,0,0,0,0,Water,,LIQUID,57.79
71,3.45,0,0,0,0,Water,,LIQUID,53.75
71,4.83,0,0,0,0,Water,,LIQUID,49.58
71,6.2,0,0,0,0,Water,,LIQUID,46.05
71,8.27,0,0,0,0,Water,,SC,40.53
71,10.34,0,0,0,0,Water,,SC,36.18
71,12.41,0,0,0,0,Water,,SC,32.34
71,13.79,0,0,0,0,Water,,SC,30.38
71,15.51,0,0,0,0,Water,,SC,28.37
71,17.23,0,0,0,0,Water,,SC,27.81
71,18.61,0,0,0,0,Water,,SC,27.37
71,0.1,0,0,0,0,Water,,LIQUID,64.84
71,1.23,0,0,0,0,Water,,LIQUID,62
71,2.2,0,0,0,0,Water,,LIQUID,57.49
71,3.29,0,0,0,0,Water,,LIQUID,53.27
71,5.44,0,0,0,0,Water,,LIQUID,47.23
71,7.45,0,0,0,0,Water,,SC,41.68
71,9.54,0,0,0,0,Water,,SC,37.25
71,12,0,0,0,0,Water,,SC,31.42
71,15.69,0,0,0,0,Water,,SC,27.57
71,17.32,0,0,0,0,Water,,SC,26.83
20,0.1,0,0,0,0,Water,,GAS,65.69
20,2.43,0,0,0,0,Water,,GAS,51.95
20,3.36,0,0,0,0,Water,,GAS,46.27
20,4.15,0,0,0,0,Water,,GAS,41.91
20,4.77,0,0,0,0,Water,,GAS,37.95
20,5.66,0,0,0,0,Water,,GAS,10.22
20,6.56,0,0,0,0,Water,,GAS,17.92
20,7.71,0,0,0,0,Water,,LIQUID,17.24
20,8.71,0,0,0,0,Water,,LIQUID,18.37
20,9.85,0,0,0,0,Water,,LIQUID,18.36
20,11.93,0,0,0,0,Water,,LIQUID,15.68
25,0.1,0,0,0,0,Water,,GAS,78.01
25,1.12,0,0,0,0,Water,,GAS,70.3
25,2.29,0,0,0,0,Water,,GAS,63.3
25,4.81,0,0,0,0,Water,,GAS,43.34
25,0.637,0,0,0,0,Water,,GAS,12.94
25,0.808,0,0,0,0,Water,,GAS,20.48
25,1.082,0,0,0,0,Water,,GAS,14.76
25,1.332,0,0,0,0,Water,,GAS,11.83
38,0.179,0,0,0,0,Water,,LIQUID,56.61
38,0.28,0,0,0,0,Water,,LIQUID,52.5
38,0.479,0,0,0,0,Water,,LIQUID,41.17
38,0.693,0,0,0,0,Water,,LIQUID,30.53
